% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {C11, C10, C02, C13, C01, C12, C04, C15, C03, C14, C06, C17, C05, C16, C08, C19, C07, C18, C09} 

@DATA 
74.19192801228697,52.390046543100375,0.5951803875742007,-0.41122044114247824,C01
82.94496465847536,45.20960108502618,-0.1627950547929242,-0.9774657777400928,C01
102.51203098163562,48.50588018953332,0.11617606164286892,-0.6960150571697903,C01
104.36573523583036,48.88753629132054,-0.3153912899425242,-1.2206359693052882,C01
107.54689357907253,45.88681861890684,0.0575392117373123,-0.5144613431490077,C01
124.13362068965517,43.927657370056615,0.04702083761573763,-0.0670679183387417,C01
90.05105529131986,44.19165270285379,0.44996207234024893,0.14402109537614338,C01
106.78148533491874,41.05762493525266,-0.23759282566882034,-0.303488938568127,C01
98.9572103316158,35.28372500939051,-0.23391695955817238,-0.037644593485965494,C01
81.25564803804994,45.11326982255414,0.007998670987559641,-0.9660592493308715,C01
89.29471363456203,41.03872009499976,0.18614790348113153,-0.09175561409049715,C01
108.71762286959968,37.14344586806995,-0.15259954461365025,-0.6028108759731516,C01
94.1445451843044,41.75623629968664,0.20267376014019625,-0.27394310015514645,C01
93.69005152596115,42.235744564381655,-0.01743311749664311,-0.5928869624120421,C01
88.56248348526886,61.360860556814636,0.6363534124124375,-0.8138695284844402,C01
92.42650118906064,42.212899903371934,-0.5005672868193979,-0.6543331247831041,C01
79.34151638261329,47.314426779730994,0.3772318213310539,-0.8833458871201878,C01
91.89196269322235,42.028066008192596,0.02125359952889495,-0.6908736440963903,C01
82.02160126833135,47.124772734435794,-0.1687954287881184,-1.093858224804778,C01
90.82240883868411,45.10740447451719,0.03999294581595364,-0.6072699580331773,C01
86.63131688466112,50.93396924082425,0.3023234882393531,-0.580558080603828,C01
88.6105083234245,42.896817289608926,-0.22310611412404874,-0.768751958446992,C01
95.19104240982956,43.09655781669294,-0.2841440375882263,-0.6060351001310664,C01
95.15132448143744,48.78701603922048,0.1474307102342001,-0.5110285161446706,C01
92.26923140441274,48.88281189855501,0.2697747029182268,-0.4551047207511525,C01
109.4458069097635,43.422764916279604,0.43853412298169053,0.6002586182585401,C01
89.04989100277447,47.664624265307594,0.1101654499679568,-0.6443731493585161,C01
121.55252510239133,34.6935320201398,-0.11795824984459566,-0.41814197078392024,C01
93.5321046373365,35.93565690714622,-0.6287377495926716,0.1514778152342977,C01
84.19485731272295,51.69399955762723,0.3945823067581214,-1.0049556774572759,C01
97.89133306909764,43.51991163208638,-0.0597467509918884,-0.46144216093946744,C01
94.25449200687012,49.18727793257445,0.22381524269405262,-0.721689196569181,C01
89.75988406658739,40.2381327522644,-0.1477733605635499,-0.4922320495380461,C01
85.46256936187079,50.10555139893713,0.22374967003028168,-0.9572721116328853,C01
104.25800964460299,47.01292894402344,0.13187957314639137,-0.042791261123449775,C01
96.31389549478135,36.481124261873184,-0.2528008016502962,-0.04559315165932798,C01
88.43555951909103,47.501036371076424,0.22912936245648563,-0.5335384051730907,C01
78.3010965781477,44.5484191003329,0.2300400825413705,-0.6984828889370158,C01
91.31681034482759,49.27584933724454,-0.1110282654369538,-0.9798845877423412,C01
99.68146799445105,47.09226129137728,0.18945948901985607,-0.6237349717628731,C01
102.95126502840533,55.86532330675326,-0.21256707331507962,-0.9426971621328466,C01
91.30765705509315,46.01551169377116,0.0666603676509741,-0.6827882725985646,C01
82.01826529264103,57.362938146584426,0.30493146113391917,-1.1771515012376457,C01
111.23135486854274,43.781679047933444,-0.21259221634882242,-0.10423446634500921,C01
89.30605925485533,42.93557735522692,-0.04366669155681869,0.24069801895406107,C01
79.18307198771303,52.15887061534339,0.6172870163325793,-0.7211700226954312,C01
110.90342185229224,54.84847962538064,-0.38126172080905774,-0.7071678550721407,C01
78.5955459770115,42.57607174207519,0.04875964713000418,-0.8320502416510034,C01
94.44747696195006,46.61344695911816,0.37351350802628536,-0.32141774776625187,C01
77.41336372043862,49.04738167166165,0.2722356032391486,-0.9152246372638313,C01
98.19078643149689,48.70643738946624,0.022267602188862687,-0.7817456801964724,C01
104.43261989694808,51.45715788030508,-0.13962446611790996,-0.5844687773054371,C01
99.98815274474832,52.234130809763975,0.1952695921269837,-0.7970205861410844,C01
97.80583630598494,47.922920376445724,0.1738102751501814,-0.5392158539783467,C01
73.68385850178359,43.36520070758084,0.3917035835341231,-0.5153045181683766,C01
85.88815398335315,47.96199525828288,0.43442035991803785,-0.5619102433616141,C01
81.92918483287092,48.77768039682932,0.37071622897850165,-0.7456279420949548,C01
71.58714823622671,51.75213518471418,0.4684746302554958,-0.8147522241227447,C01
113.65719546835777,49.718155079912705,-0.4150822292213362,-0.48080928220405283,C01
91.04733121944774,43.009654323652626,-0.2558013517847093,-0.7516977397021747,C01
114.70474963667591,45.501699663719165,-0.06297153232749639,-0.026678497407361945,C01
92.88476639912803,42.1891461579307,0.02697125386169393,-0.4641001865441199,C01
92.82346578147708,54.341759288757956,-0.020407333460384074,-0.9486567880432992,C01
93.72806017968027,37.3996550105428,-0.6522075286654276,-0.03118949943775773,C01
80.38069758224336,57.26578912855151,0.40817503159943475,-0.8878318932362461,C01
90.97351862861673,40.0230186191703,-0.3505151694406962,-0.4442280380303467,C01
96.62366230677765,56.21599207363021,-0.045746852609329855,-1.0499819443778953,C01
83.41054795877923,47.355285173156915,0.47735434202033844,-0.5991223161116381,C01
85.29678623332012,43.563001986347984,-0.38493879573770184,-0.8682029927075381,C01
127.28309552120491,35.30728603372069,-0.03335639879451247,-0.0642787307095829,C01
123.341598956269,47.50182769501883,-0.09735255397346201,-0.4240704998121987,C01
93.70675617650944,39.24323848273341,-0.08193990398935498,-0.20132222614857653,C01
105.77610978993262,41.54656069943092,-0.11255196493911553,-0.6412621972971877,C01
109.31124488043335,46.73270085891034,0.0408000612288667,-0.6706276371465494,C01
110.77187376139517,45.740520983839374,0.14017332625310255,-0.5509385286530626,C01
87.49620986920333,51.94769113388104,0.8515276238941215,0.20749411665180162,C01
98.47936484344035,56.07439226934199,0.6660874265880731,0.028384930472246772,C01
104.0489744351962,43.13862008244639,0.06272460984285538,-0.3879876235335131,C01
87.8673536794821,41.93873777089745,0.15590340138974235,-0.5219540455724965,C01
111.1002361606553,43.40720292428128,-0.14836518211318067,-0.5632812063762387,C01
91.79381358171489,43.66395016724082,0.47610471760211975,-0.4011254621953624,C01
93.54601004095653,37.96628402509936,-0.11647556535738751,-0.15429442901165746,C01
89.67058891531246,50.174536439781555,0.7511877958879543,0.3147648872725064,C01
83.90255482890738,43.67659202927819,0.14203971248684033,-0.5030597840426898,C01
85.41717036596644,42.16105905537528,-0.02318095472104672,-0.3813794304159779,C01
113.28906559651209,45.94385303218675,0.017207419212115545,-0.29534116426757206,C01
106.21022427004888,43.2577424374912,0.07756702809323789,-0.27377604175390813,C01
104.1271551724138,44.18614533124094,0.1433021644376311,-0.4719525179004731,C01
89.34616527942926,42.517610750445215,0.534143797804111,-0.22404196679137378,C01
104.08025333597568,44.42989420818339,0.15105255739864662,-0.5650555273341737,C01
91.04683577751354,40.69212423068911,0.0850733866542524,-0.561612101570621,C01
85.36770048883604,47.84744182521028,0.3826496639354222,-0.527247384543934,C01
103.24910820451844,45.69534257307934,0.4097260466023751,-0.009120113340395086,C01
85.33790791385917,49.959502862954345,0.3981374188259907,-0.45528743938487004,C01
91.79111342317347,38.18568159345392,0.003932877341472131,-0.4230832337928252,C01
107.59042641035803,46.099021198046614,0.142995396348983,-0.55672833767207,C01
103.45518727705112,41.42357872246356,-0.034311790324065984,-0.45329964883379903,C01
109.12969018364382,44.869983487455194,-0.056827180864418916,-0.4888171548367968,C01
95.98751486325803,35.7262915927788,-0.20452630717815518,0.024475279624221358,C01
77.32821170233849,54.66677700175269,0.6566988863430889,-0.5864409427589679,C01
115.08805654643942,44.68633598696428,-0.025276786585697986,-0.5209107908978061,C01
113.255301228696,44.976308654059835,-0.0368028164601801,-0.5869780179788022,C01
97.13447945567447,43.7630852669045,0.24951145619990897,-0.5048961088439312,C01
117.9699349319593,46.7199069462896,0.07381626119887465,-0.3360047567419313,C01
78.09805415180341,51.002235738166156,0.4147948936390982,-0.7868733932264504,C01
87.53223675518562,40.2904881658491,0.026294931097427986,-0.2755451011671335,C01
111.01606883339939,43.969944192083545,0.07737863677582567,-0.5147520463678559,C01
93.5496928260008,40.578087874677394,-0.1517007424246515,-0.3508125508921651,C01
92.95143843308232,40.00317458990966,0.31126803887520416,-0.5480556275144184,C01
108.70834984806447,40.18604465057448,0.02318901982383227,-0.10641854714143406,C01
99.82138492535341,46.18933578211069,0.3257955590614757,-0.5743705305745754,C01
92.8647856387898,42.63389826065663,-0.07781228010342739,-0.6281329900867192,C01
119.64595719381688,42.753069783758015,-0.057505679794462104,0.03623812424312556,C01
104.50017340467697,47.337890383584856,0.32717423312238486,-0.16224530126180792,C01
98.86252312062359,39.81716076932748,-0.0279076435393815,-0.47378744074879897,C01
105.31896551724138,45.663320877055,0.24316573977938039,-0.5071794968989467,C01
85.39132481173206,52.44067543176875,0.3096143298319599,-0.716181597321834,C01
113.99496300700224,52.262818705069726,0.23448448748758377,-0.3910093273991584,C01
106.32576132910556,40.55924500466938,-0.12472317707690736,-0.380351528905595,C01
89.8218308230942,53.817864349784095,0.7718496398577657,0.10626829836213414,C01
97.10582639714626,37.35974359652948,-0.16345187986098558,-0.007454594577164908,C01
107.43991940811203,46.92307314957567,-0.0022681533227594387,-0.6759193571077793,C01
103.29806612498348,41.099534796160626,-0.1021981369596066,-0.4556081554720648,C01
111.81104670365967,41.730719557320384,-0.11255366367412677,-0.3149162942317849,C01
94.5797826661382,38.077940989730806,-0.06833789562372307,-0.4324863407031492,C01
90.68677335182983,40.45959647140009,0.2423958613630098,-0.16496153892424958,C01
116.18081153388823,48.641990949869964,-0.17485040800232016,-0.710575942080744,C01
87.92255416831814,46.60866010530847,0.3874207719535262,-0.627537395750922,C01
115.01154379706698,48.90621254172809,-0.03596073142137235,-0.4884216464244666,C01
141.20529462280354,50.47983558993128,-0.634849125238386,-0.9596833164253873,C01
98.7909400184965,45.39079107609818,0.5594133896002424,0.6170538680843585,C01
87.01994979521733,56.19368215570105,1.1988852948604853,0.47156880801498735,C01
85.17633604174924,62.60313676113896,1.121679445961273,0.34954394234644015,C01
77.55017175320386,55.07611136530837,1.4009008573854254,1.3302188485957105,C01
88.67944081120359,58.962355055908176,0.8491081167090141,-0.33992576949972264,C01
91.84686715550271,47.51963380609428,0.7014094387383821,0.46311011340324937,C01
95.01605231866826,60.85131967401489,0.6957460311239745,-0.7256393148779368,C01
83.05745474963668,58.75755621092128,1.0038662105742855,0.12652035882306167,C01
95.80262419077818,55.8834658249428,0.6111138717809294,-0.49053954098740205,C01
111.39377724930638,55.005766880861216,0.2458398442789434,-1.0009710257284339,C01
83.34580195534417,58.71620107442204,1.0694618111446446,0.31801757811539355,C01
99.96174362531379,50.77408388974182,0.5884316648816686,-0.2849722672127224,C01
48.17655899061963,32.464852228033365,0.7956724440952897,0.48687767737388965,C01
96.565208415907,50.74691118741324,0.6777371776021487,0.18437653132442833,C01
78.67384231734708,56.05632586413715,1.4549728020813733,1.620465262630268,C01
80.03800865371912,54.12571088308921,1.2268939971932655,1.3252465558752275,C01
85.67590665873959,51.889131254216174,1.1362024279177685,1.3668352530466557,C01
81.79634859294491,50.254702031765746,1.084787463856076,1.0600535848176662,C01
85.88500792707094,46.08703472143117,0.6647759537345721,0.31823629580402857,C01
99.6545696261065,56.080261701139584,0.7226193647152435,-0.2299372381564826,C01
113.43735136741974,70.56426536832197,0.8145395816927826,-0.3783818301824349,C01
109.18818536134232,53.08110122007373,0.3615802261936502,-0.5642723599515191,C01
92.34830393711191,47.07980045420293,0.5590148903251272,-0.09231521761017669,C01
112.81143479984146,50.64367887077466,0.49742270309456327,-0.23335499387173986,C01
85.83115338882283,55.57980715599839,1.0558845074177745,0.20953774599369535,C01
109.42324778702603,60.171294902602035,0.3772904766320614,-0.8305009395755119,C01
94.63698969480777,49.620503237259676,0.535992883741232,-0.04356631287930046,C01
82.10833663627956,50.94832807851617,1.074090143357561,0.2678660181120862,C01
99.50926476416964,55.36644081565237,0.4361767352048574,-0.6862037239188803,C01
94.84897278372308,41.110598394044054,0.12769731146510385,0.225340532189366,C01
103.00134595058792,54.69527913391617,0.3717538972415263,-0.5801640031202053,C01
110.29469711983089,51.014856890072856,0.40967412383090096,-0.20298115809739992,C01
143.13413264632052,44.81065524874429,-0.7684998675717336,-0.37555164553527876,C01
103.29258323424494,50.63198278235308,0.4748123321246927,-0.5266869947808175,C01
109.20765622935659,65.11719924559624,0.8653486089175132,-0.16834310974174782,C01
88.3180489496631,54.74224977605474,0.8985899472819724,0.41134703030771647,C01
86.74882745408905,53.46328087452775,0.8827757459355953,-0.04662357411984619,C01
75.04358237547893,54.71735708180303,1.2845960141958037,0.9985677831660604,C01
85.34110351433479,53.63165894669015,1.0271463125008564,0.8713663102800475,C01
83.56141002774474,57.70659472410715,1.2091192154439427,1.086527020004767,C01
85.82377956136874,51.6631415057982,0.8644163911891506,0.4633423505304308,C01
106.41755020478267,52.40604234857419,0.3436609213262188,-0.736107035793288,C01
102.58811434799841,50.82179672169081,0.9401951089131929,1.0063651324620162,C01
109.26606883339939,62.16705501441133,0.8751142992533713,0.058735678435019256,C01
99.6280634826265,42.11321351109579,0.23604813980186914,0.09351094929819492,C01
105.29871019949795,52.90640879527141,0.38572342038909196,-0.5450763461805046,C01
82.84403487911217,65.73470998817598,1.16657013934067,0.4428767571656711,C01
94.81270643413926,60.51660990622867,0.782453655751456,-0.33152231625992856,C01
96.51644867221562,44.744442798452866,0.5103259530371673,0.5691951938479844,C01
96.63291881358171,41.25282154051643,-0.07179363310920224,-0.491595277359099,C01
95.62707259875809,46.111657077749946,0.31372838866817515,-0.36278168853216153,C01
93.44907682652926,42.26910797560117,0.07958881302552757,-0.47067058036707143,C01
84.59824613555291,55.41612555310622,0.2773043109008779,-1.0216671651951885,C01
102.98968655040296,53.45309900932232,0.2328355273194053,-0.9756828076505268,C01
81.58016250495442,44.48708220275364,0.1834860664340074,-0.6980001093517076,C01
101.07895692958118,52.64756554531061,0.24696239340342097,-0.9057027029318139,C01
87.02229488703924,45.239058933983294,0.06129142931605834,-0.6701038156662418,C01
90.57575307174,41.11209007940978,0.16345117240919663,-0.37600151015672445,C01
84.0049709340732,48.09371974961746,0.11283808526505729,-0.7852157762474614,C01
90.99450885189589,44.21841532517572,0.10633341844991538,-0.4967692805780395,C01
89.79312822037257,43.40558173870459,0.1299040033742374,-0.45322495221207815,C01
89.413760073986,40.29767105364702,0.2569316332009771,-0.6601723981495988,C01
90.08595917558462,52.403626045022,0.2934208109014422,-0.7269525791945131,C01
91.33051757167394,41.499997574817364,-0.1604154253364441,-0.4927054322929729,C01
85.02976780288017,46.27610788119979,0.08466003262005573,-0.8285594224675759,C01
100.23270081913067,49.80266561549519,-0.01334475338831297,-0.8153665872832137,C01
91.50424428590303,54.51949906039184,0.08305956040430187,-0.9682772818583705,C01
116.40322367551856,44.270716629472716,-0.1710112875085793,-0.38950887441510273,C01
84.907517505615,44.88316576350447,0.6691254870270705,0.23812980646496928,C01
82.72070286695732,43.18775703380598,0.013487766323686902,-0.472384084314005,C01
78.82313548685427,43.21349115362079,0.19562959067562388,-0.7734252502259595,C01
103.61540494120756,51.95454702775669,-0.04462644672081756,-1.2210805870620765,C01
100.84737085480248,39.37607528076729,-0.34512606479212365,-0.44269444391425994,C01
101.1873348526886,44.17544151159107,-0.1963955972368417,-1.0917501923987867,C01
106.29667888756771,50.660019001991955,-0.13314995160345044,-1.1713797277364653,C01
109.92050634165676,43.578045497141964,-0.028983826153178804,-0.5639331210224756,C01
84.51388063152332,51.439203906422684,0.12007578750224879,-1.0899453092645999,C01
97.80197185889814,39.952657599379805,-0.24809123454359935,-0.5195219684369468,C01
113.26636609855991,46.8954525333436,-0.0393577759374605,-0.5190616732105267,C01
94.69591425551592,40.21475566958519,-0.2897950396656563,-0.5936904462092056,C01
85.623232923768,48.02244008281723,0.09949442421107138,-0.6971962075480764,C01
88.85774210595852,41.460757783526546,0.1974929518853306,-0.7524575244325966,C01
93.86543797066983,37.83243590387398,0.07144313602018065,-0.7620518748320886,C01
111.90455311137535,46.785940754951426,0.043947776396302575,-0.491318926351747,C01
91.79694312326595,44.66110556180209,-0.001828371731853233,-0.7836730901100011,C01
98.1939324877791,38.62218295709245,-0.2985871586095476,-0.47821165827104695,C01
110.16874752279033,42.32483710156444,0.06844982517892073,-0.27139336305244344,C01
88.59262286959968,41.62009419416552,-0.08208020597205148,-0.6400226618721456,C01
78.63809618179415,53.87612811419658,0.4401591248775876,-0.854785522631083,C01
95.447103316158,48.619136595488605,0.052663939479506316,-0.5318945371108432,C01
90.46415477606024,46.431776636663145,-0.05903686804223687,-1.0003778092607432,C01
93.95248711850971,44.95034024846351,-0.11807036198901764,-0.8624080052725409,C01
86.69642621218127,50.95901422596899,0.1520379364788388,-1.032381984514168,C01
97.74496300700224,43.176531446904775,-0.01726834979732861,-0.6309006712477174,C01
114.86614810410886,41.967375799957665,-0.04930255155023167,-0.4012629012259259,C01
91.04692660853482,50.60248852992836,0.0955226423042848,-0.6553047057130845,C01
92.48886081384595,41.88015648577061,0.1688342182814992,-0.7234058404179868,C01
111.90376866164618,43.65356746309946,0.017476652716713587,-0.37347367351232297,C01
88.86901340996168,38.27480001374625,-0.2938534999721909,-0.5466810928818728,C01
78.43194279297133,50.350562761465454,0.2484130509187884,-1.039861331544143,C01
85.30194708680143,44.72674889272204,0.18771361027761327,-0.18142454955986054,C01
119.13633736292773,42.405946751698075,-0.09631117265454839,-0.4091548477287259,C01
108.87332375478927,42.537356718469496,0.0759408860309939,-0.45402561421758847,C01
92.93555951909103,46.97413957254233,0.07211645433763354,-1.048851295926771,C01
111.60539701413661,45.71557898137355,-0.0016549693770748024,-0.5522043844354352,C01
85.44522063680803,44.62665494725376,0.6947426241311024,0.21672519288866754,C01
83.63804663760074,47.86595278383427,0.11316992908976592,-0.7832684210850087,C01
90.7399260140045,45.93612233840712,0.18312663648007527,-0.32870238125370355,C01
89.23618542740124,52.1459798896368,0.3262047078787782,-0.6098102315239906,C01
102.92991973840665,38.835364636191244,-0.16079398184691224,-0.4516730194895042,C01
107.30375544986127,45.863803292012946,0.04360042030224801,-0.5669504411743684,C01
87.922479852028,44.300238194715085,-0.024097069742928585,-0.793997471910521,C01
84.799304729819,49.238581928725715,0.167205644797091,-0.7973081437656613,C01
88.93930010569427,42.0011159965218,0.01829146345917637,-0.4765973502775962,C01
92.78421026555688,55.20661786516032,0.6386462318637357,0.17398146983873497,C02
92.52562260536398,49.65136228121939,0.7346834723695088,0.8168862233801266,C02
110.48620194213238,63.57566113988993,0.2677469698673871,-0.8134441499884892,C02
143.25119731800766,68.62345020007966,-0.6940285978853481,-1.1465331981032922,C02
121.63144074514467,50.94168931871825,-0.17585315836363521,-0.6980318657754929,C02
117.93190150614348,57.66808087825145,-0.14741441070360894,-1.1812561370518397,C02
105.56317710397674,58.686725874436355,0.3733680263210914,-0.3246388946455747,C02
95.02302153520941,50.23770813866434,0.5658244795378922,0.5362141852955622,C02
152.24337759281278,77.96074659956555,-0.5348361770225362,-1.3188467582293708,C02
104.2821046373365,58.95204156924608,0.48905650854420335,-0.19034184661004305,C02
88.06585249042146,44.35720603253153,0.18254296242437165,-0.2720125499438071,C02
85.58068271898533,46.51398047721735,0.5481471284445452,-0.07230970426622285,C02
95.32695864711323,47.57713307912055,0.5215070830965944,0.6008201957819774,C02
103.75235334918747,47.77324752435827,-0.01604075714202451,-0.5836823389551489,C02
106.78219546835777,70.29042605172127,0.44057187760014443,-0.9570834397958117,C02
104.51921488968159,55.68799050031156,0.3246995867386916,-0.17110355608494565,C02
90.9556084026952,50.060329519345466,0.45933492671659526,-0.005929160368986608,C02
99.42306612498348,50.04815820776013,0.2491547231799946,-0.3520948877092853,C02
106.5390325670498,56.243324555425595,0.2115683153448325,-0.6346395120326789,C02
99.54652199762188,46.26736162975406,-0.13503509209082531,-0.5164822818465837,C02
107.77954485400977,60.346764064471245,0.1938381117862194,-0.9669516380843404,C02
118.65162174659797,56.566214768838776,-0.047909976811231846,-1.0030028376600972,C02
96.20016679878452,47.65704008499969,0.3011947927480549,-0.056677804394702935,C02
82.46706136874091,41.80548183455376,0.31421951636929496,-0.12732219006968748,C02
86.03610120227243,43.518102072692066,0.4879928130547833,0.5617355808112654,C02
78.55539040824415,40.74461843248121,0.2755780134515593,-0.2991195603931214,C02
104.39138261329106,46.48325867948522,-0.06926149901782386,-0.3856335141674734,C02
84.10811368740917,41.35670357921285,0.18688778679224857,-0.339170889522582,C02
60.766002774474835,36.24607791101983,1.377649652144049,3.145801348513425,C02
108.03961884000529,61.514985360093114,0.3483603205209022,-0.7697504118279115,C02
106.18796241247192,56.847239603901855,0.6469037544201334,0.3681642273733363,C02
99.02084159069891,50.40371168759095,-0.00820933724668933,-0.7988121796055139,C02
110.93686418285111,54.32375863163917,0.06527540002636088,-0.6425070972463218,C02
136.93035737878188,64.98309506565639,-0.2252866741189845,-0.9678173435068693,C02
101.85463733650415,57.40082807810472,0.37340615450601894,-0.5499585651202676,C02
96.17717003567182,52.38641376420129,0.4475201551235752,-0.12162959758719394,C02
100.95273483947682,48.9446282738429,0.10237802429942149,-0.5745850710976623,C02
104.49289040824415,55.17440759791634,0.42408310212470435,-0.32529373970877273,C02
111.32575307174,67.03208576036752,0.46657291123519573,-1.0183501896401987,C02
75.99938069758224,39.76667278201194,0.2880907157978667,-0.2941483541488745,C02
103.81283855198838,51.063481755168894,0.35534209189785726,0.0951268526936766,C02
90.09188796406394,53.16978044328477,0.19735216120366797,-0.9714559107828307,C03
102.06566257101335,43.59952604451721,-0.2286174828372483,-0.977947479624635,C03
101.65263740256309,32.972018143817586,-0.4032155268055592,-0.4447422741845677,C03
90.35851004095653,48.83986249195685,0.20730388359424445,-0.7427153980122174,C03
101.32447318007662,45.69934503412643,-0.2513555176704934,-0.8949175406502716,C03
101.34154115471,44.09708318926739,-0.2941302152426247,-0.8010191663517459,C03
97.84067413132514,38.81777670314281,-0.38144091093990024,-0.5317795185282086,C03
87.15503203857841,45.32713923235673,0.1816613280589891,-0.7331293088131656,C03
91.89978861144141,53.145892122735006,0.3089944558106538,-0.6249830153852391,C03
90.91570881226053,47.89378715606421,-0.00670827355681516,-0.8065146649516284,C03
103.94067082837891,41.71057936627423,-0.3635644916057389,-0.6576408865774628,C03
79.50864546175188,46.090370962589994,0.4003478942382416,-0.4786821357996436,C03
84.76338518958912,51.46287426789814,0.45179803439146354,-0.6040059806149962,C03
102.73517802880168,37.323945183957186,-0.3903134673582424,-0.11450947833470115,C03
77.76470636808033,51.77154632925599,0.438189716946827,-0.8763101806799476,C03
89.7738224996697,40.74236833598086,0.17170322558155443,-0.10316273369533446,C03
89.9977374818338,51.843188114284445,0.24440216165109388,-0.7034659248701125,C03
87.86809684238341,40.91232327682318,0.19595317818057345,0.08425441632300723,C03
92.68642654247589,45.74351028969067,0.36766423368247075,-0.3742711976073205,C03
73.92095223939754,56.21939243719802,0.6700395140419969,-0.5622424889073465,C03
97.60409235037653,39.188254978665285,-0.3361704631079957,-0.602115619118921,C03
103.17721132249967,45.69401806422154,-0.17841718055723108,-0.9845144157130745,C03
82.84319262782402,46.66707806251069,0.0932157014428634,-0.7020623408194311,C03
94.94263608138459,45.37150391203636,0.11296158637326068,-0.8562645744493684,C03
91.6139846743295,45.65890594824199,0.15701460689837918,-0.9015147331978808,C03
79.57459704056018,47.050443339866135,0.6063332552481568,-0.49038997010213325,C03
98.82244186814638,46.051372489659734,-0.19024118661140613,-0.894630593396232,C03
99.51249339410754,38.33583186612381,-0.3686535550309738,-0.5074373729049411,C03
94.50072664817017,41.15326684608637,0.16076695338631194,-0.19569223684935322,C03
86.86652794292509,52.99406316136527,0.24600179806444497,-0.9568281406732382,C03
80.59374587131721,41.219455430257824,0.3332130622365882,-0.5779226895681715,C03
94.09894801162638,43.859320031694224,-0.11445209289251734,-0.8838984508507184,C03
94.53722420398996,43.01809372208932,0.152457961762012,-0.3149042321375459,C03
87.38043334654512,46.90020642173209,0.0700726007527174,-0.7743773796161446,C03
91.3835298586339,44.43940368143082,0.17287934265751606,-0.7047080658953275,C03
100.31753699299776,42.13389046857417,-0.41423404528552005,-0.7454216045222526,C03
98.71031510107015,41.627006499610616,-0.38938347279527474,-0.9403916374289572,C03
84.41236457920465,46.570752351335365,0.28783884460214354,-0.721104678791443,C03
98.80687673404677,49.63325688192943,-0.3416619530148929,-1.20070369263957,C03
95.97489760866694,46.219743592172314,0.01690682642911907,-0.9333223326607021,C03
87.04179052715021,49.16944905138115,0.6810593237431796,-0.041045240040638475,C03
86.21321343638526,50.09096846954662,0.27947083620002683,-0.9156659624138919,C03
