% 
% 
@RELATION Gabor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
18.461976208926615,0.06945164471461306,18.468182076816156,0.06947499041319759,18.46818207681616,0.06947499041319759,18.461976208926615,0.06945164471461304,18.46818207681616,0.06947499041319759,18.468182076816156,0.06947499041319759,19.07953396779103,0.07177481974061348,19.085947423526914,0.07179894635869438,19.085947423526914,0.07179894635869437,19.079533967791026,0.07177481974061349,19.085947423526914,0.07179894635869437,19.085947423526914,0.07179894635869438,19.061892712143568,0.07170845554396281,19.06830023788941,0.07173255985418392,19.06830023788941,0.0717325598541839,19.061892712143568,0.07170845554396281,19.06830023788941,0.0717325598541839,19.06830023788941,0.0717325598541839,19.011907078822105,0.0715204158451293,19.018297802237356,0.07154445694707781,19.018297802237356,0.07154445694707781,19.011907078822105,0.0715204158451293,19.018297802237356,0.07154445694707781,19.018297802237356,0.07154445694707781,18.86980947182403,0.07098586242550096,18.8761524300955,0.07100972384093607,18.8761524300955,0.07100972384093607,18.86980947182403,0.07098586242550096,18.8761524300955,0.07100972384093607,18.8761524300955,0.07100972384093607,C01
18.82214618161472,0.0637455097994052,18.828473118193862,0.06376693741950072,18.828473118193862,0.06376693741950071,18.82214618161472,0.0637455097994052,18.828473118193862,0.06376693741950072,18.828473118193862,0.06376693741950072,19.45175171687264,0.06587781317384682,19.45829029107624,0.06589995755323107,19.45829029107624,0.06589995755323105,19.45175171687264,0.06587781317384776,19.45829029107624,0.06589995755323105,19.45829029107624,0.06589995755323105,19.433766302479896,0.06581690144792084,19.440298831007006,0.06583902535225508,19.440298831007006,0.06583902535225508,19.433766302479896,0.06581690144792084,19.440298831007006,0.06583902535225508,19.440298831007006,0.06583902535225508,19.38280551222048,0.0656443110576726,19.389320910624445,0.06566637694691636,19.389320910624445,0.06566637694691636,19.38280551222048,0.0656443110576726,19.389320910624445,0.06566637694691634,19.389320910624445,0.06566637694691634,19.23793575934522,0.06515367645299389,19.244402460767596,0.0651755774187307,19.244402460767596,0.06517557741873072,19.23793575934522,0.06515367645299389,19.244402460767596,0.06517557741873072,19.244402460767596,0.06517557741873072,C01
18.795674696642298,0.06450329912669735,18.801992735011588,0.0645249814725268,18.801992735011588,0.06452498147252682,18.795674696642294,0.06450329912669751,18.801992735011588,0.0645249814725268,18.801992735011588,0.0645249814725268,19.42439475405369,0.06666095074519185,19.430924132400186,0.06668335837095067,19.430924132400186,0.06668335837095067,19.42439475405369,0.06666095074519185,19.430924132400186,0.06668335837095067,19.430924132400186,0.06668335837095068,19.406434634365613,0.0665993149171938,19.41295797553806,0.06662170182450332,19.41295797553806,0.06662170182450332,19.406434634365613,0.0665993149171938,19.41295797553806,0.06662170182450332,19.41295797553806,0.06662170182450332,19.355545515411947,0.06642467281920696,19.362051750553228,0.06644700102175634,19.362051750553228,0.06644700102175634,19.355545515411947,0.06642467281920698,19.362051750553228,0.06644700102175634,19.362051750553228,0.06644700102175634,19.21087950750018,0.06592820568344838,19.217337114147234,0.06595036700192718,19.217337114147234,0.06595036700192716,19.21087950750018,0.06592820568344841,19.217337114147234,0.06595036700192716,19.217337114147234,0.06595036700192718,C01
18.646334324053544,0.06575427884330266,18.65260216267137,0.06577638169746487,18.652602162671375,0.06577638169746489,18.646334324053544,0.06575427884330266,18.652602162671375,0.06577638169746489,18.652602162671375,0.06577638169746489,19.27005890834944,0.06795377604872267,19.276536407750044,0.06797661824892318,19.276536407750044,0.06797661824892319,19.27005890834944,0.06795377604872277,19.276536407750044,0.06797661824892318,19.276536407750033,0.06797661824892319,19.252241490161197,0.06789094485286279,19.258713000355588,0.06791376593280118,19.258713000355588,0.06791376593280118,19.252241490161197,0.06789094485286278,19.258713000355588,0.0679137659328012,19.258713000355588,0.06791376593280118,19.20175670891337,0.06771291573862713,19.208211248992356,0.06773567697527905,19.208211248992356,0.06773567697527905,19.20175670891337,0.06771291573862712,19.208211248992356,0.06773567697527903,19.208211248992356,0.06773567697527903,19.058240139682205,0.06720682009819587,19.064646437642676,0.06722941121422511,19.064646437642676,0.06722941121422513,19.058240139682205,0.06720682009819587,19.064646437642676,0.06722941121422511,19.064646437642676,0.06722941121422511,C01
19.06562686831085,0.06185042088855385,19.072035649268816,0.0618712114873898,19.072035649268816,0.0618712114873898,19.06562686831085,0.06185042088855386,19.072035649268816,0.0618712114873898,19.072035649268816,0.0618712114873898,19.70337689392561,0.06391933306113504,19.710000050223407,0.06394081911073009,19.710000050223407,0.06394081911073009,19.70337689392561,0.06391933306113504,19.710000050223407,0.06394081911073009,19.710000050223407,0.06394081911073009,19.685158822693378,0.0638602321786184,19.691775855108208,0.06388169836187507,19.691775855108204,0.06388169836187507,19.685158822693378,0.0638602321786184,19.691775855108208,0.06388169836187507,19.691775855108208,0.06388169836187507,19.63353881068064,0.06369277272442625,19.64013849137959,0.06371418261731868,19.64013849137959,0.06371418261731868,19.63353881068064,0.06369277272442625,19.64013849137959,0.06371418261731868,19.64013849137959,0.06371418261731868,19.48679504266511,0.0632167241855228,19.493345396445186,0.06323797405791366,19.493345396445186,0.06323797405791366,19.48679504266511,0.0632167241855228,19.493345396445186,0.06323797405791366,19.493345396445186,0.06323797405791366,C01
18.777486507464165,0.06493460753577293,18.783798431997212,0.0649564348629946,18.783798431997216,0.0649564348629946,18.777486507464165,0.06493460753577295,18.783798431997216,0.0649564348629946,18.783798431997216,0.0649564348629946,19.40559816536201,0.0671066865292945,19.41212122536288,0.06712924398610662,19.41212122536288,0.0671292439861066,19.40559816536201,0.06710668652929452,19.41212122536288,0.0671292439861066,19.41212122536288,0.06712924398610662,19.387655425313625,0.0670446385665492,19.394172453982534,0.06706717516637689,19.394172453982534,0.0670671751663769,19.387655425313625,0.0670446385665492,19.394172453982534,0.06706717516637689,19.394172453982534,0.06706717516637689,19.336815550717347,0.0668688287049519,19.34331548990815,0.06689130620748589,19.34331548990815,0.06689130620748589,19.336815550717347,0.0668688287049519,19.34331548990815,0.06689130620748587,19.34331548990815,0.06689130620748587,19.192289533136393,0.06636904188704663,19.198740890889898,0.06639135138962052,19.198740890889898,0.06639135138962052,19.192289533136393,0.06636904188704663,19.198740890889898,0.06639135138962052,19.198740890889898,0.06639135138962052,C01
19.186063359543176,0.05840841083078078,19.192512624409506,0.05842804442131685,19.192512624409506,0.05842804442131685,19.186063359543176,0.05840841083078078,19.192512624409506,0.05842804442131685,19.192512624409506,0.05842804442131685,19.82784201615443,0.06036218689912222,19.834507010557353,0.06038247723819802,19.834507010557353,0.06038247723819802,19.82784201615443,0.060362186899122226,19.834507010557353,0.06038247723819803,19.83450701055735,0.06038247723819802,19.80950886239198,0.06030637501333484,19.816167694228156,0.060326646591642295,19.816167694228156,0.060326646591642295,19.80950886239198,0.06030637501333485,19.816167694228156,0.0603266465916423,19.816167694228156,0.060326646591642295,19.757562769670376,0.06014823477019009,19.764204140180677,0.06016845319072452,19.764204140180677,0.06016845319072453,19.757562769670376,0.06014823477019009,19.764204140180677,0.06016845319072449,19.764204140180677,0.06016845319072449,19.60989202953655,0.05969867859520688,19.616483761532482,0.05971874590047398,19.616483761532482,0.05971874590047398,19.60989202953655,0.05969867859520688,19.616483761532482,0.05971874590047398,19.616483761532482,0.05971874590047398,C01
19.254499160510814,0.06004338638357884,19.260971429606773,0.0600635695600364,19.260971429606773,0.0600635695600364,19.25449916051081,0.06004338638357883,19.260971429606773,0.0600635695600364,19.260971429606773,0.0600635695600364,19.89856701191858,0.062051852796372674,19.905255780048744,0.06207271110516069,19.905255780048744,0.06207271110516069,19.89856701191858,0.06205185279637269,19.905255780048744,0.06207271110516069,19.905255780048744,0.06207271110516069,19.880168464644612,0.06199447861728737,19.886851048225687,0.062015317640160474,19.886851048225687,0.062015317640160474,19.880168464644616,0.06199447861728738,19.886851048225687,0.06201531764016048,19.886851048225687,0.06201531764016047,19.828037082611864,0.06183191169264334,19.834702142583655,0.06185269606973968,19.834702142583655,0.06185269606973968,19.828037082611864,0.06183191169264335,19.834702142583655,0.06185269606973968,19.834702142583655,0.06185269606973968,19.679839607774802,0.061369771484905286,19.686454852174204,0.06139040051668826,19.686454852174204,0.06139040051668826,19.679839607774802,0.061369771484905286,19.686454852174204,0.061390400516688266,19.686454852174204,0.06139040051668826,C01
19.110834379484892,0.05985962909468459,19.117258356640594,0.05987975050237968,19.117258356640594,0.05987975050237968,19.110834379484892,0.0598596290946846,19.117258356640594,0.05987975050237968,19.117258356640594,0.05987975050237968,19.750096607746233,0.06186194877983667,19.756735468558283,0.06188274325368265,19.756735468558283,0.06188274325368265,19.750096607746233,0.06186194877983666,19.756735468558283,0.061882743253682655,19.756735468558283,0.06188274325368265,19.731835338686444,0.061804750189175785,19.738468061095244,0.061825525436121756,19.738468061095244,0.061825525436121756,19.731835338686444,0.06180475018917579,19.738468061095244,0.06182552543612177,19.738468061095244,0.06182552543612175,19.6800929277468,0.0616426807857265,19.686708257295976,0.06166340155414202,19.686708257295976,0.06166340155414202,19.6800929277468,0.0616426807857265,19.686708257295976,0.06166340155414202,19.686708257295976,0.06166340155414201,19.53300120786095,0.0611819549157899,19.53956709352948,0.06120252081431549,19.53956709352948,0.0612025208143155,19.53300120786095,0.0611819549157899,19.53956709352948,0.0612025208143155,19.53956709352948,0.0612025208143155,C01
18.701249507282746,0.0660360980029849,18.7075358052661,0.0660582955887448,18.7075358052661,0.06605829558874479,18.701249507282746,0.0660360980029849,18.7075358052661,0.06605829558874479,18.7075358052661,0.0660582955887448,19.326811018303417,0.06824502213034636,19.333307594540056,0.0682679622309368,19.333307594540056,0.0682679622309368,19.326811018303417,0.06824502213034637,19.333307594540056,0.0682679622309368,19.333307594540056,0.0682679622309368,19.308941126166644,0.06818192164349578,19.31543169555856,0.06820484053330707,19.31543169555856,0.06820484053330707,19.308941126166644,0.06818192164349579,19.31543169555856,0.06820484053330707,19.31543169555856,0.06820484053330707,19.25830766255768,0.06800312950644062,19.2647812118552,0.06802598829648275,19.2647812118552,0.06802598829648274,19.25830766255768,0.06800312950644065,19.2647812118552,0.06802598829648275,19.2647812118552,0.06802598829648275,19.114368423724926,0.0674948647684151,19.12079358882683,0.06751755270870431,19.12079358882683,0.06751755270870431,19.114368423724926,0.0674948647684151,19.12079358882683,0.06751755270870431,19.12079358882683,0.06751755270870431,C01
